FRN,Firm Name,Type,Type Source,Status,City,Postcode,Phone,Website,Companies House,Adviser Count,Reviews,Top Rated,Adviser Types,Cities Count,In Ground Truth,In VouchedFor
186814,Aon Securities Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC3V 4AN,+442070860000,www.aon.com,03317553,,,,,0,True,False
119175,Apax Partners UK Ltd,ifa,FCA_PERMISSIONS,Authorised,London,SW1X 7LX,+4402078726300,www.apax.com,01342446,,,,,0,True,False
,Apex Mortgage & Protection,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,12,1,mortgage_adviser,1,False,True
503713,Apogee Wealth Management Ltd,ifa,VOUCHEDFOR,Authorised,Knutsford,WA16 8GS,+4401565757811,www.apogeewealth.co.uk,06925283,10,321,8,ifa,1,False,True
,Aqua Financial Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,125,,ifa,1,False,True
161585,Aquila Financial Management Limited,ifa,FCA_PERMISSIONS,Authorised,Exeter,EX2 5WS,+4401392411159,http://www.aquilafm.co.uk/,04198807,,,,,0,True,False
190012,Arbor Research & Trading UK Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC3A 8AA,+442071001051,www.arborresearch.com,03707924,,,,,0,True,False
,Arboretum Financial Planning Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,29,1,ifa,1,False,True
,Archgate Wealth,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,52,1,ifa,1,False,True
188741,Arcus Investment Limited,institution,FCA_PERMISSIONS,Authorised,London,W1C 1AY,+4402035409500,www.arcusinvest.com,03582673,,,,,0,True,False
500982,Ardent Financial Planning,ifa,VOUCHEDFOR,Appointed representative,Wymondham,NR18 0YU,+447960973317,,,2,114,1,fa_restricted,2,False,True
,Arena Investment Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,8,,ifa,2,False,True
960483,Aretian Wealth Management Limited,ifa,VOUCHEDFOR,Authorised,London,W1F 8WE,+442045264444,www.aretianwealth.co.uk,07101143,4,55,2,ifa,1,False,True
,Argent Chartered Financial Planners,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,2,123,,fa_restricted,2,False,True
,Argentis Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,02381159951,,,68,4215,49,fa_restricted|ifa,18,False,True
195997,Argo Capital Management Limited,institution,FCA_PERMISSIONS,Authorised,LONDON,W1S 2RR,+4402070167660,www.argogrouplimited.com,04000274,,,,,0,True,False
,Arian Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,27,1,ifa,1,False,True
922089,Aristotle Financial Planning,ifa,VOUCHEDFOR,Appointed representative,Derby,DE22 1DS,+4407816332903,www.aristotlefinancialplanning.co.uk,10916254,1,28,,ifa,1,False,True
172337,Arlington Group Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,London,W1J 0DT,+442073895010,www.agam.co.uk,02359077,,,,,0,True,False
139426,Armstrong Watson Friendly Society,ifa,FCA_PERMISSIONS,Authorised,Carlisle,CA1 2UU,+4401228690100,www.armstrongwatson.co.uk,,,,,,0,True,False
122448,Artemis Fund Managers Limited,ifa,FCA_PERMISSIONS,Authorised,London,SW1A 1LD,+4408000922051,www.artemisfunds.com,01988106,,,,,0,True,False
118204,Arthur Temlett,ifa,FCA_PERMISSIONS,Authorised,Dumfriesshire,DG1 2NJ,+4401387269844,,,,,,,0,True,False
126390,Arvindkumar Purshottam Patel,ifa,FCA_PERMISSIONS,Authorised,Wembley,HA9 6LL,+442089025103,,,,,,,0,True,False
,Arx Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,12,,fa_restricted,1,False,True
808823,Ascent Wealth Management Ltd,ifa,VOUCHEDFOR,Appointed representative,St. Asaph,LL17 0JE,+4401745585474,,11326329,1,94,1,fa_restricted,1,False,True
578614,Ascot Lloyd,ifa,VOUCHEDFOR,Authorised,Birmingham,W1W 8AP,+4403454757500,www.ascotlloyd.co.uk,07584487,50,6776,47,ifa,25,False,True
551744,Ascot Wealth Management,ifa,VOUCHEDFOR,Authorised,Ascot,SL5 0ER,+4401344851250,www.ascotwm.com,07428369,5,701,3,ifa,1,False,True
131637,Ashley Page Financial Services Limited,ifa,FCA_PERMISSIONS,Authorised,London,N3 2TN,+4402083495100,www.ashleypage.co.uk,01559128,,,,,0,True,False
185402,Ashmore Investment Management Limited,institution,FCA_PERMISSIONS,Authorised,London,SW1E 5JD,+4402030776000,www.ashmoregroup.com,03344281,,,,,0,True,False
,Ashridge Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,40,,fa_restricted,1,False,True
538265,Ashwood Law Wealth Management Ltd,ifa,VOUCHEDFOR,Appointed representative,Coalville,LE67 2RD,+4401530267150,www.ashwoodlawwealth.co.uk,03540491,6,321,6,fa_restricted,2,False,True
610799,Ask About Mortgages,ifa,VOUCHEDFOR,Appointed representative,Eastleigh,SO53 2DR,+4401794328365,www.askaboutmortgages.co.uk,08700609,1,21,,mortgage_adviser,1,False,True
188395,Aspect Capital Limited,institution,FCA_PERMISSIONS,Authorised,London,W1H 6AZ,+4402071709700,www.aspectcapital.com,03491169,,,,,0,True,False
,Aspen Wealth Management LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,203,,ifa,1,False,True
668764,Aspirations Financial Planning,ifa,VOUCHEDFOR,No longer authorised,Bristol,BS32 8BS,+441454501959,www.aspirationsfp.co.uk,08252963,1,59,,ifa,1,False,True
,Aspire Wealth Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,19,,ifa,1,False,True
,Asquire Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,27,,ifa,1,False,True
172274,Asset Management Financial Advisers Limited,ifa,FCA_PERMISSIONS,Authorised,Southampton,SO18 3HW,+4402380420606,www.assetmanagement.co.uk,02150087,,,,,0,True,False
186147,Asset Management One International Ltd.,institution,FCA_PERMISSIONS,Authorised,London,EC4M 7AU,+4402070906800,https://www.am-one-int.co.uk/,03472865,,,,,0,True,False
119270,Asset Value Investors Limited,institution,FCA_PERMISSIONS,Authorised,London,W1G 0PU,+4402076594800,www.assetvalueinvestors.com,01881101,,,,,0,True,False
1008776,Asset Wealth Advisory,ifa,VOUCHEDFOR,Appointed representative,Ashford,TN24 8DQ,+4402035765450,,15306236,1,119,1,fa_restricted,1,False,True
196680,Asset and Investment Management Limited,ifa,FCA_PERMISSIONS,Authorised,Hampton Wick,KT1 4AN,+4402089434343,www.aimifa.com,02381892,,,,,0,True,False
139430,Assicurazioni Generali S.p.A UK Branch,ifa,FCA_PERMISSIONS,Authorised,London,EC3R 7NE,+442072656200,http://www.generali.co.uk,,,,,,0,True,False
144168,Associated Life,ifa,FCA_PERMISSIONS,Authorised,Leamington Spa,CV32 6HE,+4408458382347,www.associatedlife.co.uk,,,,,,0,True,False
1010949,Astute Financial Planning Limited,ifa,VOUCHEDFOR,Appointed representative,Wolverhampton,WV10 9LE,+4407803542098,https://astutefp.co.uk/,15426194,1,24,,fa_restricted,1,False,True
,Atherton & Associates Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,4,240,4,fa_restricted,1,False,True
136917,Atholl Scott Financial Services Limited,ifa,FCA_PERMISSIONS,Authorised,Aberdeen,AB10 1XB,+4401224640227,www.asfs-ltd.co.uk,SC108824,,,,,0,True,False
184046,Atkins Bland Limited,ifa,FCA_PERMISSIONS,Authorised,Ferndown,BH22 9JG,+4401202861617,www.atkinsbland.co.uk,03044873,1,55,1,ifa,1,True,True
,Atlantic Wealth Consultancy Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,109,,fa_restricted,1,False,True
189147,Atlantic-Pacific Capital Limited,ifa,FCA_PERMISSIONS,Authorised,London,SW1A 1LE,+12038615480,www.apcap.com,03564495,,,,,0,True,False
,Atlas Personal Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,14,1,ifa,1,False,True
409475,Atomos (was Skerritts),ifa,GUESSED_DEFAULT,Authorised,London,EC2V 5DE,,https://www.atomos.co.uk,,,,,,0,True,False
193503,Atomos Financial Planning Limited,ifa,FCA_PERMISSIONS,Authorised,Bristol,BS2 0JA,+4403301656600,www.atomos.co.uk,03879955,,,,,0,True,False
122588,Atomos Investments Limited,institution,FCA_PERMISSIONS,Authorised,London,SE1 9PG,+4403301656600,www.atomos.co.uk,02041819,,,,,0,True,False
,Attain Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,78,1,fa_restricted,1,False,True
,Attain Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,2,240,2,ifa,1,False,True
943598,Atticus Financial Planning Ltd,ifa,VOUCHEDFOR,Appointed representative,Alton,GU34 5TG,+4407975542098,,12825620,1,26,,ifa,1,False,True
187674,Atticus Holdings Ltd,ifa,FCA_PERMISSIONS,Authorised,Alton,GU34 1ND,+441420549090,www.financialdiscounts.com,03585031,,,,,0,True,False
,Attivo Financial Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,39,2347,38,ifa,15,False,True
,Audley Wealth,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,128,1,ifa,1,False,True
121212,Aurea Financial Planning Limited,ifa,FCA_PERMISSIONS,Authorised,Peterborough,PE1 5DD,+441733345525,www.aureafp.co.uk,01327039,,,,,0,True,False
,Aureus Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,117,1,ifa,1,False,True
,Aurora Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,16,,fa_restricted,1,False,True
180770,Aurum Funds Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1T 4DF,+4402075891130,www.aurumfunds.com,03007670,,,,,0,True,False
,Austin Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,53,1,fa_restricted,1,False,True
114151,Australia and New Zealand Banking Group Ltd,ifa,FCA_PERMISSIONS,Authorised,London,E14 5HZ,+442032292121,www.anz.com,FC009351,,,,,0,True,False
191074,Avior Capital Markets International Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4N 7AF,+442036409339,https://avior.co.za,SC194085,,,,,0,True,False
122481,Aviva,platform,HARDCODED_PLATFORM,Authorised,London,EC3V 9ED,,,,,,,,0,True,False
185746,Aviva Administration Limited,platform,FCA_PERMISSIONS,Authorised,York,YO90 1WR,+4402072832000,www.aviva.co.uk,03424940,,,,,0,True,False
,Aviva Equity Release Advice,ifa,VOUCHEDFOR,Assumed Authorised,,,01312680823,,,16,939,15,equity_release_limited|mortgage_adviser,15,False,True
,Aviva Financial Advice,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,15,331,7,fa_restricted,15,False,True
119178,Aviva Investors Global Services Limited,platform,FCA_PERMISSIONS,Authorised,London,EC3M 4AE,+4402078096000,https://www.avivainvestors.com,01151805,,,,,0,True,False
119310,Aviva Investors UK Fund Services Limited,platform,FCA_PERMISSIONS,Authorised,London,EC3M 4AE,+4402078096000,www.avivainvestors.com,01973412,,,,,0,True,False
185896,Aviva Life & Pensions UK Limited,platform,FCA_PERMISSIONS,Authorised,York,YO90 1WR,+4402072832000,www.aviva.co.uk,03253947,,,,,0,True,False
,Avocet Wealth Partnership Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,3,196,2,fa_restricted|mortgage_limited,1,False,True
,Azalea Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,58,1,fa_restricted,1,False,True
177791,B & C E Insurance Limited,ifa,FCA_PERMISSIONS,Authorised,Crawley,RH10 9QP,+443002000555,https://bandce.co.uk,03093365,,,,,0,True,False
126243,B & S Financial Management Limited,ifa,FCA_PERMISSIONS,Authorised,Warrington,WA2 7NG,+4401925909620,https://bandsfinancialmanagement.co.uk/,02044622,,,,,0,True,False
,B2 Wealth Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,15,,fa_restricted,1,False,True
117647,BA (GI) Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC3A 7AW,+4402073422690,,00003002,,,,,0,True,False
126319,BACKHOUSE INDEPENDENT FINANCIAL SERVICES LIMITED,ifa,FCA_PERMISSIONS,Authorised,Nelson,BB9 6RX,+4401282677776,www.backhouseifs.co.uk,01140032,,,,,0,True,False
188992,BAKER DAVIES LTD,ifa,FCA_PERMISSIONS,Authorised,Poole,BH12 4NZ,+4401202716455,www.bakerdavies.com,03452959,,,,,0,True,False
182064,BANK OF CHINA INTERNATIONAL (UK) LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,EC2R 7DB,+442036518888,,03237646,,,,,0,True,False
155595,BARCLAYS INVESTMENT SOLUTIONS LIMITED,institution,FCA_PERMISSIONS,Authorised,London,E14 5HP,+4402071161000,www.barclays.com,02752982,,,,,0,True,False
194662,BARINGS (U.K.) LIMITED,institution,FCA_PERMISSIONS,Authorised,London,EC4M 7BF,+442076286000,www.barings.com,03005774,,,,,0,True,False
138881,BARR DAVIS & COMPANY LIMITED,ifa,FCA_PERMISSIONS,Authorised,Thornton-Cleveleys,FY5 1AP,+4401253885844,,01661236,,,,,0,True,False
,BAY TREE FINANCE LTD,ifa,VOUCHEDFOR,Assumed Authorised,,,01312680823,,,1,16,,ifa,1,False,True
170479,BB SECURITIES LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,EC2M 4AG,+4402078867317,,02856891,,,,,0,True,False
,BBT Group Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,106,1,ifa,1,False,True
143911,BEACH U.K. LIMITED,ifa,FCA_PERMISSIONS,Authorised,Shrewsbury,SY2 5DE,+441743720075,www.beachifa.co.uk,02323798,,,,,0,True,False
171646,BELGRAVE CAPITAL MANAGEMENT LIMITED,institution,FCA_PERMISSIONS,Authorised,London,SW1H 9JA,+442073404700,www.ceresioinvestors.com/belgrave,03105821,,,,,0,True,False
140948,BELLECAPITAL UK LIMITED,institution,FCA_PERMISSIONS,Authorised,London,W1J 8ED,+442070723180,www.bellecapital.com,02123174,,,,,0,True,False
196845,BENEFIT STREET PARTNERS LIMITED,institution,FCA_PERMISSIONS,Authorised,London,EC4N 6HL,+4402033983200,www.bspcredit.com,02958399,,,,,0,True,False
188637,BERKSHIRE GLOBAL ADVISORS LTD,ifa,FCA_PERMISSIONS,Authorised,London,SW1Y 4BP,+442078282828,berkshireglobal.com,03615526,,,,,0,True,False
125891,BFS Wealth and Protection Ltd,ifa,FCA_PERMISSIONS,Authorised,Sheffield,S9 1XH,+4401143452020,www.bfswp.co.uk,01217536,,,,,0,True,False
,BH Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,32,1,fa_restricted,1,False,True
191336,BHP Financial Planning Limited,ifa,FCA_PERMISSIONS,Authorised,Sheffield,S1 4RG,+4401142667171,https://bhp.co.uk/financial-planning/,03833962,,,,,0,True,False
188611,BLACKTOWER FINANCIAL MANAGEMENT LIMITED,ifa,FCA_PERMISSIONS,Authorised,Leatherhead,KT22 9HD,+4401372844344,www.blacktowerfm.com,03500648,1,39,1,ifa,1,True,True
171195,BLUE PLANET INVESTMENT MANAGEMENT LTD.,institution,FCA_PERMISSIONS,Authorised,Edinburgh,EH12 5EL,+441314666666,www.blueplanet.eu,SC149822,,,,,0,True,False
170937,BMO Capital Markets Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2M 2AT,+442072361010,www.bmocm.com,02928224,,,,,0,True,False
124605,BNP Paribas,ifa,FCA_PERMISSIONS,Authorised,London,NW1 6AA,+4402075952000,https://www.bnpparibas.co.uk/en/,,,,,,0,True,False
122007,BNY Mellon Fund Managers Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4V 4LA,+4402071635566,www.bny.com,01998251,,,,,0,True,False
119196,BNY Mellon Investment Management EMEA Limited,institution,FCA_PERMISSIONS,Authorised,London,EC4V 4LA,+4402071635566,www.bny.com,01118580,,,,,0,True,False
188432,BNY XBK (UK) Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4V 4LA,+4402075701784,www.bny.com,03588038,,,,,0,True,False
165847,BOHLER & ASSOCIATES LIMITED,institution,FCA_PERMISSIONS,Authorised,London,W1G 0PH,+442088696400,http://www.bohler.co.uk/,02804434,,,,,0,True,False
122340,BP Investment Management Limited,institution,FCA_PERMISSIONS,Authorised,London,E14 5HZ,+4402074964000,,00321630,,,,,0,True,False
140457,BP Oil International Limited,ifa,FCA_PERMISSIONS,Authorised,London,E14 5HZ,+447827257248,https://www.bp.com/en/global/bp-supply-trading-and-shipping.html,00322365,,,,,0,True,False
,BPR Protect Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,02920538857,,,1,313,1,mortgage_limited,1,False,True
116358,BRB Wealth Management Limited,ifa,FCA_PERMISSIONS,Authorised,Newcastle,ST5 1EJ,+4401782204205,www.brbwm.co.uk,02008303,,,,,0,True,False
122499,BRI Wealth Management PLC,institution,FCA_PERMISSIONS,Authorised,Coventry,CV5 9RL,+4401676523550,www.brigroup.co.uk,00727301,,,,,0,True,False
114159,BRITANNIA GLOBAL MARKETS LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,EC3M 7AF,+442030939005,www.britannia.com/gm,01969442,,,,,0,True,False
140459,BRITANNIC TRADING LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,E14 5HZ,+447827257248,https://www.bp.com/en/global/bp-supply-trading-and-shipping.html,00871912,,,,,0,True,False
161197,BROKERTEC EUROPE LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,E1 6PW,+442033793700,https://www.cmegroup.com/,02645715,,,,,0,True,False
190266,BROWN BROTHERS HARRIMAN INVESTOR SERVICES LTD.,ifa,FCA_PERMISSIONS,Authorised,London,EC2A 2BR,+442075886166,www.bbh.com,03720188,,,,,0,True,False
124548,BROWN SHIPLEY & CO. LIMITED,ifa,FCA_PERMISSIONS,Authorised,London,EC2R 6AG,+442076069833,http://www.brownshipley.com/,00398426,,,,,0,True,False
,BTM Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,01613000019,,,1,41,1,fa_restricted,1,False,True
117954,BV Services,ifa,FCA_PERMISSIONS,Authorised,Cambridge,CB24 8RX,+441954251521,www.bvmoney.org.uk,,,,,,0,True,False
,BVS Mortgages & Financial Services Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,12,1629,9,mortgage_limited|protection_limited,8,False,True
618213,BW Financial Planning (FCA No. 618213),ifa,VOUCHEDFOR,Appointed representative,St Albans,AL1 4AA,+4407879384599,,07192335,1,72,1,ifa,1,False,True
155505,Baillie Gifford,institution,HARDCODED_INSTITUTION,Authorised,Edinburgh,EH3 8EP,,,,,,,,0,True,False
142597,Baillie Gifford & Co,institution,FCA_PERMISSIONS,Authorised,Edinburgh,EH1 3AN,+441312752000,www.bailliegifford.com,,,,,,0,True,False
119179,Baillie Gifford & Co Limited,ifa,FCA_PERMISSIONS,Authorised,Edinburgh,EH1 3AN,+441312752000,www.bailliegifford.com,SC069524,,,,,0,True,False
121818,Baillie Gifford Overseas Limited,institution,FCA_PERMISSIONS,Authorised,Edinburgh,EH1 3AN,+441312752000,www.bailliegifford.com,SC084807,,,,,0,True,False
,Bainlye Drake Wealth,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,12,1,ifa,1,False,True
150154,Baird Capital Partners Europe Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2M 7EB,+4402074881212,www.bairdeurope.com,03024884,,,,,0,True,False
,Balance Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,15,1,ifa,1,False,True
,Balance: Wealth Planning Limited  |  Chartered Financial Planners  |  Life Planning Experts  |  Pension Transfer Specialists,ifa,VOUCHEDFOR,Assumed Authorised,,,01157749092,,,1,148,1,ifa,1,False,True
,Balatoni Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,01312680823,,,1,54,,fa_restricted,1,False,True
,Ballantine Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,5,358,5,fa_restricted,2,False,True
139228,Banco Bilbao Vizcaya Argentaria SA,institution,FCA_PERMISSIONS,Authorised,London,E14 5AA,+442076233060,www.bbvauk.com,FC014702,,,,,0,True,False
136261,"Banco Santander, S.A.",ifa,FCA_PERMISSIONS,Authorised,London,NW1 3AN,+4403332072655,https://www.santandercib.com/santander-london-branch-cib,FC004459,,,,,0,True,False
,Bank House Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,4,230,4,ifa,1,False,True
124642,"Bank of America, N.A.",institution,FCA_PERMISSIONS,Authorised,London,EC1A 1HQ,+4402076281000,https://business.bofa.com/uk/en/about-us.html,FC002984,,,,,0,True,False
170910,Bank of China Limited London Branch,ifa,FCA_PERMISSIONS,Authorised,London,EC2R 7DB,+4402072828863,www.bankofchina.com/uk/,BR001417,,,,,0,True,False
124788,Bank of Montreal,institution,FCA_PERMISSIONS,Authorised,London,EC2M 2AT,+442072361010,www.bmocm.com,FC000365,,,,,0,True,False
169628,Bank of Scotland plc,institution,FCA_PERMISSIONS,Authorised,London,EC2N 1HZ,+443453000000,www.bankofscotland.co.uk,SC327000,,,,,0,True,False
164877,Bankhall Support Services Limited,ifa,FCA_PERMISSIONS,Authorised,Sale,M33 7RR,+4403453005326,www.bankhall.co.uk,02785381,,,,,0,True,False
,Banks Lane Finance,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,201,,mortgage_adviser,1,False,True
,Barbac Payne Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,4,,fa_restricted,1,False,True
154950,Barbican Independent Financial Advisors Limited,ifa,FCA_PERMISSIONS,Authorised,Hertford,SG14 1JA,+4401992586000,www.bifal.co.uk,02148186,,,,,0,True,False
124431,Barclays Capital Securities Limited,institution,FCA_PERMISSIONS,Authorised,London,E14 5HP,+4402071161000,www.barclays.com,01929333,,,,,0,True,False
110266,Barclays Wealth,ifa,GUESSED_DEFAULT,Authorised,London,E14 5HP,,https://www.barclays.co.uk/wealth,,,,,,0,True,False
170601,Baring Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,London,EC4M 7BF,+442076286000,www.barings.com,02915887,,,,,0,True,False
119187,Baring Fund Managers Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4M 7BF,+4402076286000,www.barings.com,00941405,,,,,0,True,False
122628,Baring International Investment Limited,institution,FCA_PERMISSIONS,Authorised,London,EC4M 7BF,+4402076286000,www.barings.com,01426546,,,,,0,True,False
,Barker Sutcliffe and Associates Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,147,1,ifa,1,False,True
990057,Barlow and Bartlett Wealth Management,ifa,VOUCHEDFOR,Appointed representative,Bath,BA2 2EL,+441225683192,www.barlowandbartlettwealthmanagement.co.uk,,1,36,1,fa_restricted,1,False,True
189369,Barnes Ingram & Associates,ifa,FCA_PERMISSIONS,Authorised,Bournemouth,BH6 3DJ,+4401202417822,,,,,,,0,True,False
,Barnes Robertson Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,55,,fa_restricted,1,False,True
,Barnsdale Financial Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,2,274,1,fa_restricted|mortgage_limited,1,False,True
142499,Barons Capital Partners Limited,ifa,FCA_PERMISSIONS,Authorised,London,SW19 5BY,+4402078232662,,02271932,,,,,0,True,False
,Barry Magill Financial Services Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,8,,fa_restricted,1,False,True
126386,Bartholomew & James (Financial Services) Limited,ifa,FCA_PERMISSIONS,Authorised,Belfast,BT9 6SA,+4402890380970,www.bartjames.com,NI020860,,,,,0,True,False
