rank,priority_score,firm_name,frn,size_tier,adviser_count,total_reviews,top_rated_advisers,adviser_types,phone,postcode,website,cities_count,data_confidence,size_score,permission_score,distribution_score,top_mandate_category,top_mandate_score,fca_status,companies_house,fca_enriched,advises_retail,pension_transfers,manages_investments
133,46.6,Hugh Davies Associates Limited,125569,tier_3,30,0,0,,+4401242514563,GL52 3PB,www.amberriver.com/hda,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,01998413,True,True,True,True
134,46.6,Doherty Pension & Investment Consultancy Limited,186761,tier_3,30,0,0,,+4402890533350,BT1 2BE,www.dohertypic.com,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,NI031915,True,True,True,True
135,46.6,T. Bailey Asset Management Limited,190291,tier_3,30,0,0,,+4401156660470,NG12 4DG,https://tbaileyam.co.uk/,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,03720372,True,True,True,True
136,46.6,SDB Strategic Planners Limited,116337,tier_3,29,0,0,,+4401782712233,ST5 8BQ,www.courtiers.co.uk,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,01849083,True,True,True,True
137,46.6,PHILIP T ENGLISH INTERNATIONAL FINANCIAL SERVICES LIMITED,125041,tier_3,29,0,0,,+4401295660571,OX16 2SB,www.philiptenglish.com,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,02001734,True,True,True,True
138,46.6,Reyker Securities Plc,115308,tier_3,28,0,0,,+4402073972586,EC2V 7BG,https://www.evelyn.com/services/restructuring-and-recovery-services/reyker-securities-plc/,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,01747595,True,True,True,True
139,46.6,Philip J Milton & Company Plc,181768,tier_3,28,0,0,,+441271344300,EX31 1RP,www.miltonpj.net,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,03233275,True,True,True,True
140,46.6,MAUNBY INVESTMENT MANAGEMENT LIMITED,114428,tier_3,27,0,0,,+441423523553,HG4 1BN,www.maunby.com,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,01676636,True,True,True,True
141,46.6,IFPC Limited,144197,tier_3,21,0,0,,+4401727837128,AL1 3SN,www.ifpc.co.uk,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,02282838,True,True,True,True
142,46.6,Lowndes Halsden & Partners Limited,150469,tier_3,21,0,0,,+4402920694242,CF14 4NR,www.lowndesonline.co.uk,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,02696740,True,True,True,True
143,46.6,AMR Financial Management Limited,165172,tier_3,21,0,0,,+441582461588,AL5 3QE,www.amrinvest.co.uk,0,0.5,34,90,20,multi_asset_cautious,20,Authorised,02753393,True,True,True,True
144,46.5,SKIPTON FINANCIAL SERVICES LIMITED,100013,tier_2,469,0,0,,+441756705000,BD23 1DN,,0,0.38,45,80,5,multi_asset_cautious,20,Authorised,02061788,True,True,True,False
145,46.5,PIPER SANDLER LTD.,191657,tier_2,293,0,0,,+4402077968400,EC2V 7AD,http://www.pipersandler.com/,0,0.5,45,75,20,multi_asset_cautious,20,Authorised,03846990,True,True,True,False
146,46.5,Danske Bank A/S,124655,tier_2,271,0,0,,+4402074108000,EC2N 4AY,www.danskeci.com/london,0,0.5,45,75,20,multi_asset_cautious,20,Authorised,00028472,True,True,True,False
147,46.5,Bank of China Limited London Branch,170910,tier_2,238,0,0,,+4402072828863,EC2R 7DB,www.bankofchina.com/uk/,0,0.5,45,75,20,multi_asset_cautious,20,Authorised,BR001417,True,True,True,False
148,46.5,Campbell Lutyens & Co. Ltd,196462,tier_2,233,0,0,,+4402074397191,SW1Y 5AN,www.campbell-lutyens.com,0,0.5,45,75,20,multi_asset_cautious,20,Authorised,04112016,True,True,True,False
149,46.5,VSA Capital Limited,158790,tier_2,105,0,0,,+4402030055000,EC2M 1JD,www.vsacapital.com,0,0.5,45,75,20,multi_asset_cautious,20,Authorised,02405923,True,True,True,False
150,46.2,Cullen Wealth Limited,,tier_2,22,523,4,ifa,03300388942,,,8,0.25,51,60,18,multi_asset_cautious,30,Assumed Authorised,,False,,,
151,46.2,Flying Colours Advice Limited,672022,tier_2,16,461,7,ifa,+443332419900,RG12 2AA,www.fcadvice.co.uk,6,0.62,46,60,38,multi_asset_cautious,30,Authorised,09075635,True,True,True,False
152,46.0,Principality Building Society,155998,tier_3,291,0,0,,+442920382000,CF10 3FA,www.principality.co.uk,0,0.38,40,80,20,multi_asset_cautious,20,Authorised,,True,True,True,False
153,46.0,West Bromwich Building Society,104877,tier_3,260,0,0,,+441215257070,B70 8AF,www.westbrom.co.uk,0,0.38,40,80,20,multi_asset_cautious,20,Authorised,,True,True,True,False
154,46.0,Leeds Building Society,164992,tier_3,206,0,0,,+4403450505075,LS1 4BJ,www.leedsbuildingsociety.co.uk,0,0.38,40,80,20,multi_asset_cautious,20,Authorised,,True,True,True,False
155,46.0,Newcastle Building Society,156058,tier_3,140,0,0,,+443457344345,NE28 9EJ,www.newcastle.co.uk,0,0.38,40,80,20,multi_asset_cautious,20,Authorised,,True,True,True,False
156,46.0,Leek United Building Society,100014,tier_3,103,0,0,,+441538384151,ST13 5DL,www.leekbs.co.uk,0,0.38,40,80,20,multi_asset_cautious,20,Authorised,,True,True,True,False
157,46.0,Cambridge Building Society,157223,tier_3,100,0,0,,+4403456013344,CB5 8EG,www.cambridgebs.co.uk,0,0.38,40,80,20,multi_asset_cautious,20,Authorised,,True,True,True,False
158,46.0,Verso Wealth Management Limited,153871,tier_3,90,0,0,,+441513759848,EC4N 6HL,www.versowm.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02625986,True,True,True,False
159,46.0,Milsted Langdon Financial Services Limited,126457,tier_3,86,0,0,,+4401823445566,TA1 2UH,https://www.mlifa.co.uk/,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03953890,True,True,True,False
160,46.0,Lowes Financial Management Limited,114650,tier_3,85,0,0,,+4401489663700,PO15 7AZ,www.Lowes.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,01115681,True,True,True,False
161,46.0,GODDARD PERRY CONSULTING LIMITED,125376,tier_3,82,0,0,,+4402086033700,CR0 2BX,www.goddardperry.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,01635689,True,True,True,False
162,46.0,LEGAL & MEDICAL INVESTMENTS LIMITED,185193,tier_3,80,0,0,,+4401242576277,GL50 1BB,www.legalandmedical.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03429678,True,True,True,False
163,46.0,HFMC Wealth Limited,192999,tier_3,78,0,0,,+4402074004700,EC1M 4NA,www.hfmcwealth.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,01911493,True,True,True,False
164,46.0,Pinnacle Insurance Limited,110866,tier_3,77,0,0,,+4402082079000,WD6 1JH,www.pinnaclepetuk.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,01007798,True,True,True,False
165,46.0,TIMOTHY JAMES & PARTNERS LIMITED,179854,tier_3,77,0,0,,+442074366446,WC2R 0DT,www.tjpltd.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03138148,True,True,True,False
166,46.0,Investacc Limited,154918,tier_3,73,0,0,,+4401228538988,CA6 4BY,www.investacc.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02719226,True,True,True,False
167,46.0,Kerr Henderson (Financial Services) Limited,125322,tier_3,72,0,0,,+442890661931,BT9 6DJ,www.kerrhenderson.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,NI005131,True,True,True,False
168,46.0,CULVER FINANCIAL MANAGEMENT LIMITED,114852,tier_3,67,0,0,,+4402045703812,W1S 1HN,www.culverfinancial.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,01157569,True,True,True,False
169,46.0,Morgans Ltd,159488,tier_3,67,0,0,,+4401225429471,BA1 2NT,www.mfgl.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02759456,True,True,True,False
170,46.0,Craven Street Financial Planning Limited,135202,tier_3,64,0,0,,+4403303209280,CT1 2UA,www.cravenstreetwealth.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03852054,True,True,True,False
171,46.0,Omnilife Insurance Company Limited,170734,tier_3,64,0,0,,+4402073740123,EC2N 4BQ,www.omnilife.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02294080,True,True,True,False
172,46.0,FINLI (FA92) LIMITED,195522,tier_3,64,0,0,,+4403451849292,B72 1RJ,www.finli.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,04077157,True,True,True,False
173,46.0,Castlegate Financial Management Limited,169777,tier_3,63,0,0,,+4401476855585,NG31 6SE,www.casfin.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02077374,True,True,True,False
174,46.0,Financial Management Bureau Limited,125710,tier_3,62,0,0,,+4401539725855,LA8 8AA,www.finman.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02089786,True,True,True,False
175,46.0,Crowe Financial Planning UK Limited,185323,tier_3,62,0,0,,+4401189597222,RG1 1AZ,www.crowe.com/uk/crowefinancialplanning,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03415746,True,True,True,False
176,46.0,PREMIER INDEPENDENT INVESTMENTS UK LIMITED,186697,tier_3,62,0,0,,+4403300552068,CV8 1NP,https://gen2-financial.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03339739,True,True,True,False
177,46.0,Magus Private Wealth Limited,191022,tier_3,62,0,0,,+4402031765888,RH10 9LW,www.maguswealth.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03611274,True,True,True,False
178,46.0,Walker Crips Financial Planning Limited,114778,tier_3,60,0,0,,+441904544300,YO31 7RE,www.wcgplc.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03790291,True,True,True,False
179,46.0,RADCLIFFE & CO (LIFE & PENSIONS) LIMITED,125160,tier_3,60,0,0,,+442380222444,SO14 3TJ,www.radcliffe-ifa.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02114114,True,True,True,False
180,46.0,Carpenter Rees Limited,189740,tier_3,60,0,0,,+4403330100777,M22 5LB,www.carpenter-rees.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03260330,True,True,True,False
181,46.0,Lewis & Co (Investments & Pensions) Limited,143646,tier_3,59,0,0,,+4401202718400,BH14 0HU,www.lewisinvestment.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02895270,True,True,True,False
182,46.0,Albert Goodman Financial Planning Limited,148300,tier_3,59,0,0,,+4401823286096,TA1 2PX,www.albertgoodman.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02989819,True,True,True,False
183,46.0,Talis Financial Advisers Ltd,150458,tier_3,59,0,0,,+4401233722999,TN23 1RD,www.talisifa.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02654846,True,True,True,False
184,46.0,Kellands (Hale) Limited,193498,tier_3,58,0,0,,+4401619298838,WA15 9SN,www.kelland-hale.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03769844,True,True,True,False
185,46.0,Kellands (Bristol) Limited,196145,tier_3,58,0,0,,+4401179004000,BS20 7LZ,www.kelland.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,04038310,True,True,True,False
186,46.0,Lycetts Financial Services Limited,121418,tier_3,57,0,0,,+4401912321151,NE1 6QF,www.lycetts.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02057974,True,True,True,False
187,46.0,ARGYLE CONSULTING LIMITED,185561,tier_3,57,0,0,,+4401415724000,G2 5QY,www.argyleconsulting.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,SC179496,True,True,True,False
188,46.0,Grosvenor Consultancy Limited,187799,tier_3,57,0,0,,+441275373348,BS20 0DD,www.grosvenorconsultancy.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03509936,True,True,True,False
189,46.0,Chetwood Wealth Management Ltd,195024,tier_3,57,0,0,,+4401823666809,TA21 8RD,www.chetwoodwm.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,04021559,True,True,True,False
190,46.0,Circle Financial Services Limited,148759,tier_3,55,0,0,,+4402476257444,CV1 3LY,www.circlefinancial.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03657694,True,True,True,False
191,46.0,WFS Consulting Limited,191531,tier_3,55,0,0,,+4401883332260,CR3 6PB,www.wingatebs.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03872950,True,True,True,False
192,46.0,ADVISER BUSINESS SOLUTIONS LIMITED,190181,tier_3,54,0,0,,+441243432430,PO10 7BT,http://ifsnet.co.uk/,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03749669,True,True,True,False
193,46.0,Bartlett Wealth Management Ltd,114800,tier_3,53,0,0,,+4401132593539,LS18 4RS,http://www.bartlettgroup.com/product/wealth-management/,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,00840614,True,True,True,False
194,46.0,Brookson Financial Limited,179752,tier_3,53,0,0,,+443450581280,CV5 6SP,www.brooksonfinancial.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03186438,True,True,True,False
195,46.0,SMG F.S LIMITED,118158,tier_3,52,0,0,,+4401133873470,LS17 9LF,www.smgfs.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,01670009,True,True,True,False
196,46.0,MCHB WEALTH MANAGEMENT LIMITED,126147,tier_3,52,0,0,,+4401738718870,PH2 0PF,www.mchb.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,SC105200,True,True,True,False
197,46.0,One Four Nine Wealth Limited,153508,tier_3,52,0,0,,+4403330444149,W1J 8DZ,www.onefourninewealth.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,03218131,True,True,True,False
198,46.0,AV Trinity Limited,182032,tier_3,52,0,0,,+4401892612500,TN4 8BS,www.avtrinity.com,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,02012267,True,True,True,False
199,46.0,Partridge Muir & Warren Limited,148029,tier_3,50,0,0,,+441372471550,KT10 9QY,www.pmw.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,00952508,True,True,True,False
200,46.0,Active Financial Planners Limited,193065,tier_3,50,0,0,,+441642765957,TS17 9LR,www.activefinancialplanners.co.uk,0,0.5,40,80,20,multi_asset_cautious,20,Authorised,04039863,True,True,True,False
201,45.5,Hargreaves Lansdown Asset Management Limited,115248,tier_3,474,0,0,,,BS1 5HL,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
202,45.5,Thornbridge Investment Management LLP,713859,tier_3,444,0,0,,,EC2N 2HE,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
203,45.5,LGT Wealth Management UK LLP,471048,tier_3,427,0,0,,,EC3V 3NR,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
204,45.5,LGT Wealth Management Limited,466684,tier_3,407,0,0,,,EC3V 3NR,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
205,45.5,Killik & Co LLP,462016,tier_3,391,0,0,,,W1K 3HN,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
206,45.5,Walker Crips Investment Management Limited,226344,tier_3,338,0,0,,,EC4V 4BJ,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
207,45.5,Wealth At Work Limited,417367,tier_3,323,0,0,,,L3 9SJ,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
208,45.5,Seven Investment Management LLP,589124,tier_3,304,0,0,,,EC2R 7HJ,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
209,45.5,Rothschild & Co Wealth Management UK Limited,218613,tier_3,242,0,0,,,EC4N 8AL,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
210,45.5,Artemis Investment Management LLP,523180,tier_3,184,0,0,,,SW1A 1LD,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
211,45.5,TAM Asset Management Ltd,208243,tier_3,169,0,0,,,EC3V 1AB,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
212,45.5,Nedbank Private Wealth Limited,313189,tier_3,165,0,0,,,EC4R 9AB,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
213,45.5,Momentum Global Investment Management Limited,232357,tier_3,153,0,0,,,SE1 2AQ,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
214,45.5,Titan Private Wealth Limited,226392,tier_3,134,0,0,,,HG3 1RY,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
215,45.5,TRUE BEARING LIMITED,486512,tier_3,108,0,0,,,PR7 6TE,,0,0.12,35,90,5,multi_asset_cautious,20,Authorised,,True,True,True,True
216,45.2,Newcastle Financial Advisers Limited,,tier_2,31,3391,31,fa_restricted|mortgage_limited,03300388942,,,9,0.25,61,50,8,multi_asset_cautious,25,Assumed Authorised,,False,,,
217,45.2,Eight Financial Advice,,tier_2,30,3847,28,fa_restricted,02381159951,,,7,0.25,61,50,8,multi_asset_cautious,25,Assumed Authorised,,False,,,
218,45.2,Ascot Wealth Management,551744,tier_3,5,701,3,ifa,+4401344851250,SL5 0ER,www.ascotwm.com,1,0.62,38,70,30,multi_asset_cautious,30,Authorised,07428369,True,True,True,True
219,45.1,INDUSTRIAL COMMON OWNERSHIP FINANCE LIMITED,171201,tier_3,48,0,0,,+4408004647262,BS8 2SB,www.coopfinance.coop,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,01109141,True,True,True,True
220,45.1,ALDER INVESTMENT MANAGEMENT LIMITED,122428,tier_3,47,0,0,,+442076016200,EC2V 8AE,www.alder-investment.co.uk,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,02123798,True,True,True,True
221,45.1,VenCap International plc,122451,tier_3,37,0,0,,+441865799300,OX2 0JJ,www.vencap.com,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,02177941,True,True,True,True
222,45.1,Ludgate Investments Limited,194783,tier_3,36,0,0,,+4402034781000,EC4M 7AN,www.ludgate.com,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,04043908,True,True,True,True
223,45.1,CAL Investments Limited,114008,tier_3,31,0,0,,+4402039830704,EC4R 0EU,www.calinvestments.co.uk,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,01488617,True,True,True,True
224,45.1,Committed Capital Financial Services Limited,192203,tier_3,30,0,0,,+4402075291350,SW1W 9TR,www.committedcapital.co.uk,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,03810820,True,True,True,True
225,45.1,Innvotec Limited,122365,tier_3,29,0,0,,+442076306990,W1W 6XH,www.innvotec.co.uk,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,02030086,True,True,True,True
226,45.1,Swiss Finance Corporation Limited,142903,tier_3,29,0,0,,+4402074120500,W1K 3JB,www.sfc-uk.com,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,02278043,True,True,True,True
227,45.1,NS ASSET MANAGEMENT UK LTD,170942,tier_3,22,0,0,,+4402075295350,W1K 7QD,www.nspgroup.com,0,0.5,34,85,20,multi_asset_cautious,20,Authorised,02946806,True,True,True,True
228,45.1,MHA Corporate Finance Limited,197182,tier_3,22,0,0,,+4401908662255,MK9 1LZ,,0,0.38,34,90,5,multi_asset_cautious,20,Authorised,04296841,True,True,True,True
229,45.0,Westminster Wealth Management LLP,,tier_2,15,1331,14,ifa|mortgage_adviser,03300388942,,,6,0.25,48,60,18,multi_asset_cautious,30,Assumed Authorised,,False,,,
230,45.0,Commonwealth Bank of Australia,139185,tier_2,450,0,0,,+4402077103999,EC4M 7AW,,0,0.38,45,75,5,multi_asset_cautious,20,Authorised,FC016009,True,True,True,False
231,45.0,GE Vernova Financial Services Limited,194522,tier_2,140,0,0,,+447770815869,W6 8PW,,0,0.38,45,75,5,multi_asset_cautious,20,Authorised,04053665,True,True,True,False
232,45.0,LUNARO FINANCIAL SERVICES LIMITED,184333,tier_2,109,0,0,,+4402033262130,EC1V 4JB,www.lunaro.com,0,0.5,45,70,20,multi_asset_cautious,20,Authorised,03148972,True,True,True,True
233,44.8,Amber River Shipman Wealth,456896,tier_3,9,163,1,ifa,+448081754433,EX5 2FN,www.amberriver.com/sw,3,0.62,35,70,38,multi_asset_cautious,30,Authorised,02837635,True,True,True,True
234,44.6,Brebners,110982,tier_3,34,0,0,,+4402077342244,W1D 5AR,www.brebners.com,0,0.38,29,90,20,multi_asset_cautious,20,Authorised,,True,True,True,True
235,44.5,Shore Capital and Corporate Limited,146629,tier_3,90,0,0,,+442074084050,SW1A 1LD,https://www.shorecap.co.uk/,0,0.5,40,75,20,multi_asset_cautious,20,Authorised,02083043,True,True,True,False
236,44.5,Strand Hanson Limited,161661,tier_3,87,0,0,,+442074093494,W1K 3SQ,www.strandhanson.co.uk,0,0.5,40,75,20,multi_asset_cautious,20,Authorised,02780169,True,True,True,False
237,44.5,Marechale Capital PLC,190270,tier_3,63,0,0,,+4402076285582,EC2M 1JH,www.marechalecapital.com,0,0.5,40,75,20,multi_asset_cautious,20,Authorised,03515836,True,True,True,False
238,44.5,Stonehage Fleming Advisory Limited,194929,tier_3,55,0,0,,+442070870000,SW1Y 4JU,www.stonehagefleming.com,0,0.5,40,75,20,multi_asset_cautious,20,Authorised,04027724,True,True,True,False
239,44.5,FUTURE PLANET CAPITAL (VENTURES) LIMITED,148549,tier_3,53,0,0,,+442031310105,M3 3AA,www.futureplanetcapital.com,0,0.5,40,75,20,multi_asset_cautious,20,Authorised,02500898,True,True,True,False
240,44.5,Aurum Funds Limited,180770,tier_3,52,0,0,,+4402075891130,W1T 4DF,www.aurumfunds.com,0,0.5,40,75,20,multi_asset_cautious,20,Authorised,03007670,True,True,True,False
241,44.5,Trevally Capital Advisers Ltd,196124,tier_3,52,0,0,,+4402038899600,WC2N 6DF,https://www.trevallycapitaladvisers.co.uk/,0,0.5,40,75,20,multi_asset_cautious,20,Authorised,04001724,True,True,True,False
242,44.2,Altorfer Financial Management Limited,147392,tier_3,19,0,0,,+441992654654,EN8 7AF,www.altorfer.co.uk,0,0.5,28,90,20,multi_asset_cautious,20,Authorised,02486396,True,True,True,True
243,44.2,CFS Management Ltd,171480,tier_3,19,0,0,,+442036330323,W1W 7EE,www.cfsm.co.uk,0,0.5,28,90,20,multi_asset_cautious,20,Authorised,02960433,True,True,True,True
