rank,priority_score,firm_name,frn,size_tier,adviser_count,total_reviews,top_rated_advisers,adviser_types,phone,postcode,website,cities_count,data_confidence,size_score,permission_score,distribution_score,top_mandate_category,top_mandate_score,fca_status,companies_house,fca_enriched,advises_retail,pension_transfers,manages_investments
138,40.0,TNS Financial Services Limited,,tier_2,12,715,10,fa_restricted|mortgage_limited,03300388942,,,5,0.38,48,50,8,multi_asset_cautious,25,,,False,,,
139,40.0,Smart Choice Equity Release,952887,tier_3,2,80,2,equity_release_whole_of_market,+4407740414170,PE10 9AB,https://www.onestop4equityrelease.co.uk/,2,1.0,25,70,30,multi_asset_cautious,30,Authorised,13452621,True,True,True,False
140,39.8,Crowe Financial Planning UK Limited,,tier_3,7,185,7,ifa,03300388939,,,5,0.38,35,60,18,multi_asset_cautious,30,,,False,,,
141,39.8,Talis Financial Advisers Ltd,,tier_3,7,258,3,ifa,03300388942,,,5,0.38,35,60,18,multi_asset_cautious,30,,,False,,,
142,39.8,Sterling & Law Group Plc,,tier_3,6,366,4,ifa,02381159951,,,5,0.38,35,60,18,multi_asset_cautious,30,,,False,,,
143,39.8,Truly Independent Limited,,tier_3,6,314,5,ifa,03300388940,,,6,0.38,35,60,18,multi_asset_cautious,30,,,False,,,
144,39.8,Abacus Associates Financial Services,,tier_3,5,176,3,ifa,03300388940,,,5,0.38,35,60,18,multi_asset_cautious,30,,,False,,,
145,39.6,Women's Wealth,810662,tier_3,2,105,1,ifa,+4401227931531,CT2 7FG,www.pentinsfp.co.uk,2,0.88,29,60,40,multi_asset_cautious,30,Appointed representative,11372620,True,,,
146,39.5,Aviva Financial Advice,,tier_2,15,331,7,fa_restricted,03300388942,,,15,0.38,45,50,15,multi_asset_cautious,25,,,False,,,
147,39.4,TFA - Trusted Financial Advice,,tier_3,5,681,3,ifa,03300388940,,,2,0.38,36,60,10,multi_asset_cautious,30,,,False,,,
148,39.2,Cooper Associates Wealth Management Ltd,,tier_2,21,1020,2,fa_restricted|mortgage_limited,01172957680,,,4,0.38,46,50,8,multi_asset_cautious,25,,,False,,,
149,39.2,Ernest Grant Ltd,568558,tier_3,4,291,4,ifa,+4403300884878,B93 0LY,www.ernestgrant.com,1,0.88,28,60,40,multi_asset_cautious,30,Appointed representative,07771632,True,,,
150,39.0,Connect Mortgages,,tier_3,13,279,3,ifa|mortgage_adviser,03300388942,,,1,0.38,35,60,10,multi_asset_cautious,30,,,False,,,
151,39.0,Isio Wealth Planning,,tier_3,7,223,1,ifa,03300388942,,,5,0.38,33,60,18,multi_asset_cautious,30,,,False,,,
152,39.0,AFH Wealth Management Cookham,,tier_3,6,311,1,ifa,03300388942,,,6,0.38,33,60,18,multi_asset_cautious,30,,,False,,,
153,39.0,Continuum (Financial Services) LLP,,tier_3,5,412,2,ifa,01612198546,,,5,0.38,33,60,18,multi_asset_cautious,30,,,False,,,
154,38.9,Octo Financial Planning Ltd,972331,tier_3,3,177,3,ifa,+4407786225839,YO7 3QA,,2,0.75,31,60,25,multi_asset_cautious,30,Appointed representative,13922409,True,,,
155,38.8,Sovereign Wealth Ltd,,tier_2,14,815,6,fa_restricted,01132385317,,,8,0.38,45,50,8,multi_asset_cautious,25,,,False,,,
156,38.8,Investa Finance,956258,tier_4,1,102,1,mortgage_adviser,+4402085558088,E7 0HA,www.investafinance.co.uk,1,1.0,22,70,30,multi_asset_cautious,30,Authorised,09985503,True,True,True,False
157,38.8,Online Mortgage Advisor,786245,tier_4,1,103,1,mortgage_adviser,+4401709242927,DE21 5EL,themoney-group.co.uk,1,1.0,22,70,30,multi_asset_cautious,30,Authorised,10100954,True,True,True,False
158,38.8,Vitality Mortgages Limited,649443,tier_4,1,199,1,mortgage_adviser,+441564732744,B93 0NH,therightmortgage.co.uk,1,1.0,22,70,30,multi_asset_cautious,30,Authorised,08130498,True,True,True,False
159,38.8,West Yorkshire Money Limited,840545,tier_4,1,153,1,mortgage_adviser,+441977355013,LS12 4JG,www.wy-money.co.uk,1,1.0,22,70,30,multi_asset_cautious,30,Authorised,11776461,True,True,True,False
160,38.8,White Financial Services,595851,tier_4,1,238,1,mortgage_adviser,+4401823340711,TA1 1DE,www.whitefinancialservices.co.uk,1,1.0,22,70,30,multi_asset_cautious,30,Authorised,08264020,True,True,True,False
161,38.6,Amber River Midlands,,tier_3,9,107,7,ifa,03300388938,,,3,0.38,32,60,18,multi_asset_cautious,30,,,False,,,
162,38.6,Sedulo Wealth,,tier_3,8,336,7,ifa,01512219700,,,4,0.38,32,60,18,multi_asset_cautious,30,,,False,,,
163,38.6,Perspective (Central & East) Ltd,,tier_3,8,289,5,ifa,03300388942,,,4,0.38,32,60,18,multi_asset_cautious,30,,,False,,,
164,38.4,Robertson Baxter,462209,tier_3,3,213,2,ifa,+441484608095,HD8 8EP,http://www.robertsonbaxter.com,1,0.88,26,60,40,multi_asset_cautious,30,No longer authorised,05847483,True,,,
165,38.4,Jalapeno (UK) Ltd,433988,tier_3,2,180,2,ifa,+4402476239250,CV1 4JF,https://www.jalapenoltd.co.uk/,1,0.88,26,60,40,multi_asset_cautious,30,Appointed representative,04910679,True,,,
166,38.4,Integritas Financial Planners Ltd,623126,tier_3,2,246,2,ifa,+4401283777014,DE11 0WT,www.integritasfp.co.uk,1,0.88,26,60,40,multi_asset_cautious,30,Appointed representative,08981673,True,,,
167,38.4,JLM Wealth,991615,tier_3,2,151,2,ifa,+4401462222002,SG5 1HP,www.jlmwealth.com,1,0.88,26,60,40,multi_asset_cautious,30,Appointed representative,14602600,True,,,
168,38.2,PenLife Associates - Chartered Financial Planners,,tier_3,9,569,8,ifa|protection_whole_of_market,03300388942,,,1,0.38,33,60,10,multi_asset_cautious,30,,,False,,,
169,38.2,Suttons Independent Financial Advisers,,tier_3,7,809,7,ifa|mortgage_adviser,01612198546,,,1,0.38,33,60,10,multi_asset_cautious,30,,,False,,,
170,38.2,Ascot Wealth Management,,tier_3,5,701,3,ifa,03300388940,,,1,0.38,33,60,10,multi_asset_cautious,30,,,False,,,
171,38.1,Platinum Financial Planning Ltd,613564,tier_3,6,406,6,ifa,03300388938,BT4 3HX,,1,0.62,29,60,25,multi_asset_cautious,30,,,True,,,
172,38.1,Abbotstone Financial Solutions LLP,658039,tier_3,2,218,1,ifa,+447714202554,PO16 7JE,,2,0.75,29,60,25,multi_asset_cautious,30,Appointed representative,OC396007,True,,,
173,38.0,Ryley Wealth Management Ltd,,tier_2,11,757,11,fa_restricted,03300388940,,,2,0.38,45,50,0,multi_asset_cautious,25,,,False,,,
174,38.0,GHL Direct,,tier_3,8,2031,4,fa_restricted|mortgage_limited,03300388942,,,8,0.38,43,50,8,multi_asset_cautious,25,,,False,,,
175,38.0,King Mortgages Limited,803561,tier_4,1,100,0,mortgage_adviser,+447766463312,ME6 5FH,www.kingmortgages.co.uk,1,1.0,20,70,30,multi_asset_cautious,30,Authorised,11163641,True,True,True,False
176,37.8,BVS Mortgages & Financial Services Ltd,,tier_2,12,1629,9,mortgage_limited|protection_limited,03300388942,,,8,0.38,45,50,8,multi_asset_cautious,20,,,False,,,
177,37.8,Perspective (Gould) Ltd,,tier_3,8,389,7,ifa,03300388940,,,2,0.38,32,60,10,multi_asset_cautious,30,,,False,,,
178,37.8,Amber River HDA,,tier_3,6,402,3,ifa,03300388942,,,2,0.38,32,60,10,multi_asset_cautious,30,,,False,,,
179,37.8,Beaumont Wealth,,tier_3,5,473,4,ifa,03300388942,,,2,0.38,32,60,10,multi_asset_cautious,30,,,False,,,
180,37.8,Perspective (Brighter),,tier_3,5,178,5,ifa|mortgage_adviser,03300388938,,,2,0.38,32,60,10,multi_asset_cautious,30,,,False,,,
181,37.8,Money Advice & Planning,,tier_3,6,486,2,ifa|mortgage_adviser,03300388940,,,3,0.38,30,60,18,multi_asset_cautious,30,,,False,,,
182,37.8,Active Financial Partners,,tier_3,6,101,1,ifa,02381159951,,,3,0.38,30,60,18,multi_asset_cautious,30,,,False,,,
183,37.8,Prosperity IFA Limited,,tier_3,5,305,2,ifa,03300388940,,,3,0.38,30,60,18,multi_asset_cautious,30,,,False,,,
184,37.8,Perspective (North West) Ltd,,tier_3,5,135,1,ifa,03300388940,,,3,0.38,30,60,18,multi_asset_cautious,30,,,False,,,
185,37.8,Philip James Independent Financial Advice,,tier_3,3,793,3,ifa,03300388942,,,3,0.38,30,60,18,multi_asset_cautious,30,,,False,,,
186,37.4,Amber River NI,,tier_3,15,139,0,ifa,03300388940,,,1,0.38,31,60,10,multi_asset_cautious,30,,,False,,,
187,37.2,St. James's Place,,tier_3,12,359,7,fa_restricted,03300388942,,,8,0.38,41,50,8,multi_asset_cautious,25,,,False,,,
188,37.2,Dream Bricks Financial Ltd,960812,tier_4,1,95,1,mortgage_adviser,+4407865083735,M33 4NF,www.dreambricksfinancial.co.uk,1,1.0,18,70,30,multi_asset_cautious,30,Authorised,13645142,True,True,True,False
189,37.2,MME FS LTD,650868,tier_4,1,40,1,mortgage_adviser,+4401455531044,LE2 1EG,www.mortgagesbymme.co.uk,1,1.0,18,70,30,multi_asset_cautious,30,Authorised,09198537,True,True,True,False
190,37.2,Trinity Mortgages Ltd,806693,tier_4,1,57,1,mortgage_adviser,+442037457727,RM12 6RJ,www.trinityadvice.co.uk,1,1.0,18,70,30,multi_asset_cautious,30,Authorised,10737280,True,True,True,False
191,37.0,Perspective (Home Counties) Ltd,,tier_3,5,125,1,fa_restricted|ifa,03300388938,,,2,0.38,30,60,10,multi_asset_cautious,30,,,False,,,
192,37.0,Foxgrove Associates,,tier_3,4,687,3,ifa|mortgage_adviser,03300388940,,,2,0.38,30,60,10,multi_asset_cautious,30,,,False,,,
193,37.0,Bury Financial Advisers Limited,,tier_3,3,945,3,ifa,03300388938,,,2,0.38,30,60,10,multi_asset_cautious,30,,,False,,,
194,37.0,Gemini Wealth Management Limited,,tier_3,3,586,1,ifa,03300388940,,,3,0.38,28,60,18,multi_asset_cautious,30,,,False,,,
195,36.9,Hitchell Financial Planning,211675,tier_3,3,288,2,ifa|mortgage_adviser,+4401892532700,TN1 1NU,,1,0.75,26,60,25,multi_asset_cautious,30,Appointed representative,07283512,True,,,
196,36.9,Chambers Financial Solutions LTD,939404,tier_3,2,108,1,ifa,+4401702431130,LS1 3AJ,,1,0.75,26,60,25,multi_asset_cautious,30,Appointed representative,12438712,True,,,
197,36.9,Sparks & Co Financial Services Ltd,999320,tier_3,2,328,2,ifa,+4407976284705,BH21 2DB,,1,0.75,26,60,25,multi_asset_cautious,30,Appointed representative,05233992,True,,,
198,36.8,Commodore Finance Ltd,461175,tier_4,1,265,1,ifa,+4401745850653,LL19 9LW,www.commordorefinance.co.uk,1,0.88,22,60,40,multi_asset_cautious,30,Appointed representative,05924654,True,,,
199,36.8,Harper Financial Associates,976686,tier_4,1,142,1,ifa,+4401924939854,WF4 1AB,www.harperfa.co.uk,1,0.88,22,60,40,multi_asset_cautious,30,Appointed representative,12335186,True,,,
200,36.8,VSL Wealth Management Limited,753142,tier_4,1,115,1,ifa,+4407931502858,LS8 1NL,www.vslwealth.com,1,0.88,22,60,40,multi_asset_cautious,30,Appointed representative,10268495,True,,,
201,36.8,London and County Financial Advisors Ltd,594743,tier_4,1,104,1,ifa,+441634296002,ME9 7JL,https://londonandcountyfa.com/,1,0.88,22,60,40,multi_asset_cautious,30,Appointed representative,10359622,True,,,
202,36.6,Broom Consultants Ltd.,,tier_3,9,181,8,ifa|mortgage_adviser,03300388940,,,1,0.38,29,60,10,multi_asset_cautious,30,,,False,,,
203,36.6,Financial Options Group,,tier_3,9,335,5,fa_restricted|ifa|mortgage_limited,03300388940,,,1,0.38,29,60,10,multi_asset_cautious,30,,,False,,,
204,36.6,Consequential Planning Limited,,tier_3,5,293,4,ifa,03300388938,,,1,0.38,29,60,10,multi_asset_cautious,30,,,False,,,
205,36.6,Kymin Financial Services Limited,,tier_3,5,266,5,ifa,03300388940,,,1,0.38,29,60,10,multi_asset_cautious,30,,,False,,,
206,36.6,Moneytree Wealth Management,,tier_3,5,345,5,fa_restricted|ifa,03300388940,,,1,0.38,29,60,10,multi_asset_cautious,30,,,False,,,
207,36.6,Metis Wealth Ltd,,tier_3,5,292,4,ifa,03300388938,,,1,0.38,29,60,10,multi_asset_cautious,30,,,False,,,
208,36.6,Smith and Wardle Financial Planning,,tier_3,5,368,4,ifa,03300388940,,,1,0.38,29,60,10,multi_asset_cautious,30,,,False,,,
209,36.4,Charles Stanley,,tier_3,9,578,8,fa_restricted,03300388939,,,5,0.38,39,50,8,multi_asset_cautious,25,,,False,,,
210,36.4,RetireInvest Limited,,tier_3,8,570,7,fa_restricted,03300388942,,,6,0.38,39,50,8,multi_asset_cautious,25,,,False,,,
211,36.4,SWIFS,305330,tier_4,1,56,0,mortgage_adviser,+443451307446,PL9 8HX,www.experiencemi.co.uk,1,1.0,16,70,30,multi_asset_cautious,30,Authorised,03018519,True,True,True,False
212,36.2,Bob Gibbs Financial Planning Limited,,tier_3,3,506,2,ifa,03300388938,,,2,0.38,28,60,10,multi_asset_cautious,30,,,False,,,
213,36.2,Pocock Sanders Limited,,tier_3,3,582,2,ifa,03300388939,,,2,0.38,28,60,10,multi_asset_cautious,30,,,False,,,
214,36.2,AC Wealth (Aberdein Considine Wealth Limited),,tier_3,5,57,1,ifa,03300388940,,,4,0.38,26,60,18,multi_asset_cautious,30,,,False,,,
215,36.2,Ovation Finance,,tier_3,4,177,3,ifa,03300388940,,,3,0.38,26,60,18,multi_asset_cautious,30,,,False,,,
216,36.2,Depledge Strategic Wealth Management Ltd,,tier_3,4,321,4,ifa,01619377600,,,3,0.38,26,60,18,multi_asset_cautious,30,,,False,,,
217,36.2,KBA The Financial Planning Company,,tier_3,4,250,3,fa_restricted|ifa,03300388940,,,3,0.38,26,60,18,multi_asset_cautious,30,,,False,,,
218,36.0,Juniper Wealth,583233,tier_4,2,77,0,ifa,+4403452415347,RH1 1SH,www.beaufortfinancial.co.uk,1,0.88,20,60,40,multi_asset_cautious,30,No longer authorised,07876189,True,,,
219,35.8,Mortgage Advice Bureau (Mortgage Seeker Limited),,tier_3,10,1962,10,mortgage_adviser,01603280002,,,1,0.38,42,50,0,multi_asset_cautious,20,,,False,,,
220,35.8,Hills Financial Planning,,tier_3,5,336,2,ifa,03300388940,,,1,0.38,27,60,10,multi_asset_cautious,30,,,False,,,
221,35.8,Wealthwide Limited,,tier_3,4,540,4,ifa,01213476924,,,1,0.38,27,60,10,multi_asset_cautious,30,,,False,,,
222,35.8,Verum Financial LLP,,tier_3,4,561,3,fa_restricted|ifa,03300388939,,,1,0.38,27,60,10,multi_asset_cautious,30,,,False,,,
223,35.8,Rosewood Wealth Management Ltd,,tier_3,3,545,3,ifa|mortgage_adviser,03300388938,,,1,0.38,27,60,10,multi_asset_cautious,30,,,False,,,
224,35.8,Mearns & Company,,tier_3,3,534,3,ifa,01312680409,,,1,0.38,27,60,10,multi_asset_cautious,30,,,False,,,
225,35.7,Globe Independent Financial Advisors Ltd,0208166,tier_4,4,403,4,ifa,02081668476,TW1 1LR,,1,0.62,23,60,25,multi_asset_cautious,30,,,True,,,
226,35.4,Sterling Street Limited,,tier_3,8,647,7,mortgage_limited|protection_whole_of_market,03300388940,,,6,0.38,39,50,8,multi_asset_cautious,20,,,False,,,
227,35.4,Lilac Financial Limited,,tier_3,5,768,5,mortgage_limited|protection_limited,02035446810,,,5,0.38,39,50,8,multi_asset_cautious,20,,,False,,,
228,35.4,Cross Border Financial Planning,,tier_3,4,132,3,ifa,03300388940,,,2,0.38,26,60,10,multi_asset_cautious,30,,,False,,,
229,35.4,William Highbourne Wealth Management Ltd,,tier_3,4,215,4,ifa,03300388940,,,2,0.38,26,60,10,multi_asset_cautious,30,,,False,,,
230,35.4,MLP Wealth Management Ltd,,tier_3,3,408,3,ifa,02081668476,,,2,0.38,26,60,10,multi_asset_cautious,30,,,False,,,
231,35.4,Hartsfield,,tier_3,3,368,3,ifa,01172950022,,,2,0.38,26,60,10,multi_asset_cautious,30,,,False,,,
232,35.4,EWM,,tier_4,4,182,2,ifa,03300388940,,,3,0.38,24,60,18,multi_asset_cautious,30,,,False,,,
233,35.4,BlueSky Independent Wealth Managers Ltd,,tier_4,3,181,1,ifa,01312680099,,,3,0.38,24,60,18,multi_asset_cautious,30,,,False,,,
234,35.4,Finli (FA92) Ltd,,tier_4,3,171,1,fa_restricted|ifa,03300388940,,,3,0.38,24,60,18,multi_asset_cautious,30,,,False,,,
235,35.4,BlackFin Independent Wealth LLP,,tier_4,3,119,1,ifa,03300388942,,,3,0.38,24,60,18,multi_asset_cautious,30,,,False,,,
236,35.4,Strategic Solutions Chartered Financial Planners,,tier_4,3,206,1,ifa,03300388938,,,3,0.38,24,60,18,multi_asset_cautious,30,,,False,,,
237,35.3,Deep Dive Financial Planning Ltd,991603,tier_4,1,108,1,ifa,+4402038824569,EC2A 2BX,,1,0.75,22,60,25,multi_asset_cautious,30,Appointed representative,14501403,True,,,
238,35.3,Voyage Financial Planning Limited,992319,tier_4,1,197,1,ifa,+4407725008590,SO51 9AQ,,1,0.75,22,60,25,multi_asset_cautious,30,Appointed representative,10889785,True,,,
239,35.3,Fairview Financial Management Ltd,976151,tier_4,1,214,1,ifa,+4401268944042,SS6 7EW,,1,0.75,22,60,25,multi_asset_cautious,30,Appointed representative,14057510,True,,,
240,35.2,McMillan Financial Advice Limited,,tier_3,6,506,6,fa_restricted,01273434285,,,4,0.38,36,50,8,multi_asset_cautious,25,,,False,,,
241,35.2,Wealth Spring Limited,999155,tier_4,1,38,1,ifa,+4407884178919,SE22 8HN,www.wealthspring.co.uk,1,0.88,18,60,40,multi_asset_cautious,30,Appointed representative,14265343,True,,,
242,35.2,Druthers Financial Planning Ltd,826831,tier_4,1,67,1,ifa,+447976650566,RH12 4QP,www.druthers.co.uk,1,0.88,18,60,40,multi_asset_cautious,30,Appointed representative,11614950,True,,,
243,35.2,True Financial Design Ltd,828514,tier_4,1,33,1,ifa,+441423297077,LS22 5DZ,www.truefinancialdesign.co.uk,1,0.88,18,60,40,multi_asset_cautious,30,Appointed representative,11595677,True,,,
244,35.2,RL Wealth Management Ltd,776926,tier_4,1,40,1,ifa,+4401277285484,CM12 0GD,www.rlwealth.co.uk,1,0.88,18,60,40,multi_asset_cautious,30,Appointed representative,10518916,True,,,
245,35.2,Reffiness Ltd,978458,tier_4,1,46,1,ifa,+441702431130,ST4 2LW,www.reffiness.co.uk,1,0.88,18,60,40,multi_asset_cautious,30,Appointed representative,14111791,True,,,
246,35.2,The Mortgage World,757120,tier_4,1,68,1,protection_whole_of_market,+4401675469080,B46 1AZ,www.themortgageworld.co.uk,1,0.88,13,70,30,multi_asset_cautious,30,Authorised,,True,True,True,False
247,35.0,Monenti Partners Ltd,,tier_3,5,70,5,ifa,02081668476,,,1,0.38,25,60,10,multi_asset_cautious,30,,,False,,,
248,35.0,Spectrum Wealth Group,,tier_3,3,617,2,ifa,01413760059,,,1,0.38,25,60,10,multi_asset_cautious,30,,,False,,,
249,34.9,tba Wealth Management,0203544,tier_4,2,229,1,ifa,02081668476,SM1 4LA,,1,0.62,21,60,25,multi_asset_cautious,30,,,True,,,
250,34.9,DBL Asset Management,328644,tier_4,2,238,2,ifa,01613000019,SK9 5EQ,,1,0.62,21,60,25,multi_asset_cautious,30,,,True,,,
251,34.8,Clarence Place Wealth Management Ltd,,tier_3,6,286,3,fa_restricted,03300388940,,,5,0.38,35,50,8,multi_asset_cautious,25,,,False,,,
252,34.8,White House Mortgages Ltd,302190,tier_4,1,13,0,mortgage_adviser,+441375430431,RM17 5TX,www.whmltdifa.co.uk,1,1.0,12,70,30,multi_asset_cautious,30,Authorised,03300810,True,True,True,False
253,34.8,Property Link Homes Limited,429765,tier_4,1,17,0,mortgage_adviser,+4401765692331,HG4 1JY,www.propertylinkhomes.com,1,1.0,12,70,30,multi_asset_cautious,30,Authorised,05234968,True,True,True,False
254,34.6,Fairstone Wealth Management Limited,,tier_4,4,261,1,ifa,02081668476,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
255,34.6,Storeton Rose Financial Planning Ltd,,tier_4,3,176,2,ifa|mortgage_adviser,01512219700,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
256,34.6,Strategic Solutions Financial Services,,tier_4,3,395,2,ifa,03300388938,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
257,34.6,The Cosgrove Partnership,,tier_4,2,277,2,ifa,03300388942,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
258,34.6,Bigmore Associates Ltd,,tier_4,2,215,2,ifa|mortgage_adviser,02035446810,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
259,34.6,Chester Financial Wealth Management Ltd (Chartered),,tier_4,2,165,2,ifa,03300388940,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
260,34.6,Old Royle Wealth Management Ltd,,tier_4,2,142,1,ifa,01613000019,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
261,34.6,Cheshire Wealth Partnership,,tier_4,2,250,1,ifa,03300388939,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
262,34.6,Philpott Financial Limited,,tier_4,2,262,2,ifa,03300388939,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
263,34.6,MAP Financial Planning Limited,,tier_4,2,286,2,ifa,03300388941,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
264,34.6,Acumen Financial Partnership Ltd,,tier_4,2,206,1,ifa,01513537186,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
265,34.6,Gilliland Neilson Brown,,tier_4,2,179,1,ifa,01312680099,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
266,34.6,HCI Chartered Financial Planners,,tier_4,2,315,2,ifa,03300388942,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
267,34.6,Lifetime IFA,,tier_4,2,132,1,ifa,03300388942,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
268,34.6,CMIS IFA Ltd,,tier_4,2,103,1,ifa,03300388938,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
269,34.6,Golden Oak Wealth Management,,tier_4,2,105,1,ifa,01223269681,,,2,0.38,24,60,10,multi_asset_cautious,30,,,False,,,
270,34.6,Invicta Financial Planning,,tier_4,4,86,3,ifa,02081667217,,,4,0.38,22,60,18,multi_asset_cautious,30,,,False,,,
271,34.6,Evolution Financial Services,,tier_4,3,161,0,ifa,02081668476,,,3,0.38,22,60,18,multi_asset_cautious,30,,,False,,,
272,34.5,Safehands IFA,563682,tier_4,1,166,0,ifa,+442031164000,GL50 3DU,,1,0.75,20,60,25,multi_asset_cautious,30,No longer authorised,07182140,True,,,
273,34.4,Aspirations Financial Planning,668764,tier_4,1,59,0,ifa,+441454501959,BS32 8BS,www.aspirationsfp.co.uk,1,0.88,16,60,40,multi_asset_cautious,30,No longer authorised,08252963,True,,,
274,34.2,Miller Financial Planning,,tier_3,5,722,5,mortgage_adviser|mortgage_limited,03300388938,,,3,0.38,36,50,8,multi_asset_cautious,20,,,False,,,
275,34.2,Advance Wealth Limited,,tier_4,4,380,4,ifa,03300388940,,,1,0.38,23,60,10,multi_asset_cautious,30,,,False,,,
276,34.2,Bank House Financial Planning,,tier_4,4,230,4,ifa,03300388940,,,1,0.38,23,60,10,multi_asset_cautious,30,,,False,,,
